taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	GOLD Analysis Project Type	Add Date	Assembly Method	Comments	Has Coverage	Is Public	Release Date	User Access	Contact Email	Contact Name	Is Published	Sequencing Method	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation Country	Latitude	Longitude	Genome Size   * assembled	Gene Count   * assembled	JGI Data Utilization Status	
3300028838	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS917_Marker33_DNA IDBA_UD reassembly	Marine Biological Laboratory	3300028838	Environmental	Aquatic	Marine	Hydrothermal vents	Diffuse flow	Axial Seamount Reassemblies	Metagenome Analysis	2018-08-10	IDBA_UD v. 1.1.1	released by JGI data releasing policy	No	Yes	2022-03-04		jhuber@whoi.edu; randerson@carleton.edu; cfortunato@gmail.com	Julie Huber; Rika Anderson; Caroline Fortunato	Yes	Illumina NextSeq	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow		1518		Marker33 Vent, Axial Seamount, northeast Pacific Ocean	Diffuse vent fluid, hydrothermal vents	USA	45.93316	-129.9822	446641352	1045323		
3300022334	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Garden Lake, Rottnest Island (WA - Australia) - GL2WO2 JM14	AGRF	3300022334	Environmental	Aquatic	Non-marine Saline and Alkaline	Hypersaline	Microbial mats	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Metagenome Analysis	2017-12-14	Unkown	released by JGI data releasing policy	Yes	Yes	2021-03-03		deirdre.gleeson@uwa.edu.au	Deirdre Gleeson	No	Illumina HiSeq 2500	Environmental	Aquatic	Hypersaline	Non-marine Saline and Alkaline	Microbial mats				Australia: Garden Lake, Rottnest Island, Western Australia	Microbial mat	Australia	-31.99737	115.536569	30145329	56801		
3300022337	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Vincent, Rottnest Island (WA - Australia) - LVBGP1 JM31	AGRF	3300022337	Environmental	Aquatic	Non-marine Saline and Alkaline	Hypersaline	Microbial mats	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Metagenome Analysis	2017-12-14	Unkown	released by JGI data releasing policy	Yes	Yes	2021-03-03		deirdre.gleeson@uwa.edu.au	Deirdre Gleeson	No	Illumina HiSeq 2500	Environmental	Aquatic	Hypersaline	Non-marine Saline and Alkaline	Microbial mats				Australia: Lake Vincent, Rottnest Island, Western Australia	Microbial mat	Australia	-31.999838	115.51448	29828272	57716		
3300048644	*Microbiome	Permanent Draft	Hydrothermal vents viral and microbial communities from various locations in Pacific Ocean	Hydrothermal vent plume microbial communities from North Pacific Ocean - CTD-AT42-06-001-2750m-0.65	DOE Joint Genome Institute (JGI)	3300048644	Environmental	Aquatic	Marine	Hydrothermal vents	Unclassified	Hydrothermal vents viral and microbial communities from various locations in Pacific Ocean	Metagenome Analysis	2021-10-22	metaspades v. 3.15.2	released based on JGI ITS	Yes	Yes	2021-12-20		randerson@carleton.edu	Rika Anderson	No	Illumina NovaSeq S4	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified		2750		North Pacific Ocean	Hydrothermal vent plume	Pacific Ocean	8.3721	-104.3746	586848700	951314	Restricted	
3300001382	*Microbiome	Permanent Draft	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Hot spring sediment microbial communities from Joseph's Coat, Yellowstone National Park, USA - JC3_ASED	DOE Joint Genome Institute (JGI)	3300001382	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Sediment	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Metagenome Analysis	2013-05-15			Yes	Yes	2013-07-14		binskeep@montana.edu, binskeep@montana.edu; jim.fredrickson@pnnl.gov	William Inskeep, William P. Inskeep; Jim Fredrickson	No	Illumina HiSeq 2000, Illumina HiSeq 2500	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Sediment				Joseph's Coat, Yellowstone National Park, Wyoming, USA	Hot spring sediment	USA	44.376	-110.69	76452366	153246	Restricted	
3300001446	*Microbiome	Permanent Draft	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Sulfidic aquatic microbial communities from Washburn Spring, Yellowstone National Park, USA - WS	DOE Joint Genome Institute (JGI)	3300001446	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Acidic	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Metagenome Analysis	2013-06-02			Yes	Yes	2013-08-02		jim.fredrickson@pnnl.gov, binskeep@montana.edu; jim.fredrickson@pnnl.gov	Jim Fredrickson, William P. Inskeep; Jim Fredrickson	No	Illumina HiSeq 2000, Illumina HiSeq 2500	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Acidic				Washburn Spring, Yellowstone National Park, Wyoming, USA	Sulfidic aquatic	USA	44.376	-110.69	287352834	498817		
3300022448	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Lake Baghdad, Rottnest Island (WA - Australia) - LBBM2 JM68	AGRF	3300022448	Environmental	Aquatic	Non-marine Saline and Alkaline	Hypersaline	Microbial mats	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Metagenome Analysis	2017-12-15	Unkown	released by JGI data releasing policy	Yes	Yes	2021-03-03		deirdre.gleeson@uwa.edu.au	Deirdre Gleeson	No	Illumina HiSeq 2500	Environmental	Aquatic	Hypersaline	Non-marine Saline and Alkaline	Microbial mats				Australia: Lake Baghdad, Rottnest Island, Western Australia	Microbial mat	Australia	-31.994794	115.523776	42717321	83546		
3300017787	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ497 (22.06) (version 2)	DOE Joint Genome Institute (JGI)	3300017787	Environmental	Terrestrial	Soil	Desert	Unclassified	Polar desert microbial communities from Antarctic Dry Valleys	Metagenome Analysis	2017-05-13	MEGAHIT v. MEGAHIT v1.0.6		Yes	Yes	2017-07-13		caryc@udel.edu	Stephen Cary	No	Illumina HiSeq 2500-1TB	Environmental	Terrestrial	Desert	Soil	Unclassified			784	Antarctica: Dry Valley	Polar desert sand	Antarctica	-78.0827	164.1679	1750641913	3620202	Unrestricted	
3300028031	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from East Pacific Rise, Pacific Ocean - Teddybear	DOE Joint Genome Institute (JGI)	3300028031	Environmental	Aquatic	Marine	Hydrothermal vents	Unclassified	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Metagenome Analysis	2018-05-17	spades v. 3.11.1		Yes	Yes	2018-07-16		pgirguis@oeb.harvard.edu	Peter Girguis	No	Illumina HiSeq 2500-1TB	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified		2514		Pacific Ocean: East Pacific Rise	hydrothermal vent	Pacific Ocean	9.8472	-104.2975	604341212	1269686	Unrestricted	
3300009596	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from Sandy's Spring West, USA to study Microbial Dark Matter (Phase II) - SSWTFFsm_matched	DOE Joint Genome Institute (JGI)	3300009596	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Unclassified	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Metagenome Analysis	2016-06-17	MEGAHIT v. MEGAHIT v1.0.3		Yes	Yes	2016-08-16		brian.hedlund@unlv.edu; rstepanauskas@bigelow.org	Brian Hedlund; Ramunas Stepanauskas	No	Illumina HiSeq 2500-1TB	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Unclassified			1207	USA: Nevada, Gerlach, Sandy's Spring West	Hot spring	USA	40.653	-119.3749	78762855	226417	Unrestricted	
3300025347	*Microbiome	Permanent Draft	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Hypersaline microbial mat communities from Hot Lake, Washington, USA - Hot Lake Consortium UCC-SLE (SPAdes)	DOE Joint Genome Institute (JGI)	3300025347	Environmental	Aquatic	Non-marine Saline and Alkaline	Hypersaline	Microbial mats	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Metagenome Analysis	2018-04-11	spades v. 3.11.1		Yes	Yes	2018-06-10		jim.fredrickson@pnnl.gov	Jim Fredrickson	Yes	Illumina HiSeq 2000, Illumina HiSeq 2500, Illumina HiSeq 2500-1TB, PacBio RS, PacBio RS II	Environmental	Aquatic	Hypersaline	Non-marine Saline and Alkaline	Microbial mats				Hot Lake, Washington, USA	Hypersaline mat	USA	48.972613	-119.477608	86609694	103669	Unrestricted	
2225789007	*Microbiome	Permanent Draft	Marine microbial communities from a deep-sea hydrothermal vent at Loihi Seamount, Hawaii	Marine microbial communities from hydrothermal vents at Loihi seamountain, Hawaii	Pennsylvania State University	2225789007	Environmental	Aquatic	Marine	Hydrothermal vents	Unclassified	Marine microbial communities from a deep-sea hydrothermal vent at Loihi Seamount, Hawaii	Metagenome Analysis	2011-10-13		released per JGI data release policy	No	Yes	2019-11-01		esthersi@usc.edu	Esther Singer	Yes	454 GS FLX Titanium	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified		5000		USA: Loihi Seamount, Hawaii	Marine	USA	18.92	-155.27	11793818	19650		
3300031830	*Microbiome	Permanent Draft	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe4	DOE Joint Genome Institute (JGI)	3300031830	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Microbial mats	Phototrophic mat microbial and viral communities from various hot springs in Yellowstone National Park, Wyoming, United States	Metagenome Analysis	2018-11-29	spades v. 3.12.0		Yes	Yes	2019-01-28		dbhaya@stanford.edu	Devaki Bhaya	No	PacBio Sequel, Illumina NovaSeq	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Microbial mats		0		USA: Wyoming	hot spring phototrophic mat	USA	44.5387	-110.798	317592575	662225	Unrestricted	
2004247001	*Microbiome	Permanent Draft	Hypersaline mat microbial communities from Guerrero Negro, Baja California Sur, Mexico	Hypersaline mat microbial communities from Guerrero Negro, Mexico - 1-2mm depth into microbial mat	DOE Joint Genome Institute (JGI)	2004247001	Environmental	Aquatic	Non-marine Saline and Alkaline	Salt crystallizer ponds	Microbial mats	Hypersaline mat microbial communities from Guerrero Negro, Baja California Sur, Mexico	Metagenome Analysis	2006-12-20			No	Yes	2009-10-15		nrpace@colorado.edu	Pace, Norman	Yes	454	Environmental	Aquatic	Salt crystallizer ponds	Non-marine Saline and Alkaline	Microbial mats		1	0	Guerrero Negro, Baja California Sur, Mexico	Hypersaline mat	Mexico	27.68908	-113.917	7469572	12153		
3300006081	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS906_Marker113_DNA	Marine Biological Laboratory	3300006081	Environmental	Aquatic	Marine	Hydrothermal vents	Diffuse flow	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Metagenome Analysis	2015-10-16	CLC genomics wb7	released by Caroline  Fortunato	No	Yes	2017-11-29		cfortunato@mbl.edu, cfortunato@gmail.com; randerson@carleton.edu	Caroline  Fortunato, Caroline Fortunato; Rika Anderson	Yes	Illumina HiSeq 1000	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow		1522		Axial seamount, northeast pacific ocean	Diffuse hydrothermal flow volcanic vent	USA	45.92274	-129.988104	249836472	581619		
3300028500	*Microbiome	Permanent Draft	Glacial sediment microbial communities from Passu Glacier, Karakoram range Hunza valley, Pakistan	Glacial sediment microbial communities from Passu Glacier, Karakoram range Hunza valley, Pakistan - PS PS	University of Bristol	3300028500	Environmental	Aquatic	Freshwater	Ice	Glacier	Glacial sediment microbial communities from Passu Glacier, Karakoram range Hunza valley, Pakistan	Metagenome Analysis	2018-07-09	SPAdes v. 3.11.1	released by JGI data releasing policy	No	Yes	2022-03-04		mr14311@my.bristol.ac.uk	Muhammad Rafiq	No	Illumina MiSeq	Environmental	Aquatic	Ice	Freshwater	Glacier				Pakistan: Karakoram range, Hunza valley	Glacial sediment	Pakistan	36.4698	74.7732	192849316	212241		
3300028893	*Microbiome	Permanent Draft	Microbial communities from Yellowstone National Park hot springs 2017	Hot spring sediment microbial communities from Boulder Geyser Outflow 2, Yellowstone National Park, USA - 170629B	University of Minnesota	3300028893	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Sediment	Microbial communities from Yellowstone National Park hot springs 2017	Metagenome Analysis	2018-08-14	SPAdes v. 3.11.0	released by JGI data releasing policy	Yes	Yes	2022-03-04		trinityh@umn.edu	Trinity Hamilton	No	Illumina HiSeq 2500	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Sediment			2190	USA: Yellowstone National Park, WY	Hot spring sediment	USA	44.5589	-110.8436	196918189	436827		
3300028896	*Microbiome	Permanent Draft	Axial Seamount Reassemblies	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS907_Anemone_DNA IDBA_UD reassembly	Marine Biological Laboratory	3300028896	Environmental	Aquatic	Marine	Hydrothermal vents	Diffuse flow	Axial Seamount Reassemblies	Metagenome Analysis	2018-08-14	IDBA_UD v. 1.1.1	released by JGI data releasing policy	No	Yes	2022-03-04		cfortunato@gmail.com; randerson@carleton.edu	Caroline Fortunato; Rika Anderson	Yes	Illumina HiSeq 1000	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow		1542		Axial seamount, northeast pacific ocean	Diffuse hydrothermal flow volcanic vent	USA	45.933231	-130.013645	226318478	510325		
3300044998	*Microbiome	Permanent Draft	Microbial mat bacterial communities from hot springs in Waikite Valley, Taupo Volcanic Zone, New Zealand	Microbial mat bacterial communities from hot spring in Waikite Valley, New Zealand - LMW_ETR_NZ_2018_Waikite_S_2	DOE Joint Genome Institute (JGI)	3300044998	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Microbial mats	Microbial mat bacterial communities from hot springs in Waikite Valley, Taupo Volcanic Zone, New Zealand	Metagenome Analysis	2021-04-24	metaspades v. 3.14.1	released based on JGI ITS	Yes	Yes	2021-06-19		LMWARD@post.harvard.edu	Lewis Ward	No	Illumina NovaSeq S4	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Microbial mats			375	New Zealand: Waikite Valley, Waikato	microbial mat	New Zealand	-38.3276	176.3016	1151136385	1462829	Unrestricted	
3300022411	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1BM1 JM70	AGRF	3300022411	Environmental	Aquatic	Non-marine Saline and Alkaline	Hypersaline	Microbial mats	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Metagenome Analysis	2017-12-15	Unkown	released by JGI data releasing policy	Yes	Yes	2021-03-03		deirdre.gleeson@uwa.edu.au	Deirdre Gleeson	No	Illumina HiSeq 2500	Environmental	Aquatic	Hypersaline	Non-marine Saline and Alkaline	Microbial mats				Australia: Serpentine Lake, Rottnest Island, Western Australia	Microbial mat	Australia	-32.002717	115.525989	44991701	85651		
3300034034	*Microbiome	Permanent Draft	Deception Metagenome	Glacier sediment microbial communities near Fumarole Bay, Deception Island, Antarctica - FBC1	The Brazilian National Council for Scientific and Technological Development (CNPq)	3300034034	Environmental	Aquatic	Freshwater	Ice	Glacier	Deception Metagenome	Metagenome Analysis	2019-09-22	IDBA-ud v. 1.1.1	released per Amanda Bendia -- GOLD-1013	No	Yes	2020-07-31		amandagbendia@gmail.com	Amanda Bendia	No	Illumina	Environmental	Aquatic	Ice	Freshwater	Glacier				Deception Island, Antarctica	glacier sediment	Antarctica	-62.96	-60.71	44998963	66296		
3300005139	*Microbiome	Permanent Draft	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Hypersaline microbial mat communities from Hot Lake, Washington, USA - Hot Lake Consortium UCC-SL28 (Hybrid Assembly)	DOE Joint Genome Institute (JGI)	3300005139	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Unclassified	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Metagenome Analysis	2015-05-16	MEGAHIT v. MEGAHIT v0.2.0	Released because they 6 months embargo/review period expired	Yes	Yes	2015-11-23		jim.fredrickson@pnnl.gov	Jim Fredrickson	No	Illumina HiSeq 2000, Illumina HiSeq 2500, PacBio RS, PacBio RS II	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Unclassified				Hot Lake, Washington, USA	Hypersaline mat	USA	48.972613	-119.477608	111012030	154849	Restricted	
3300001684	*Microbiome	Permanent Draft	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Hot spring microbial communities from Joseph's Coat, Yellowstone National Park, USA - JC2_E	DOE Joint Genome Institute (JGI)	3300001684	Environmental	Aquatic	Thermal springs	Hot (42-90C)	Acidic	Saline, thermophilic phototrophic and chemotrophic mat microbial communities from various locations in USA and Mexico	Metagenome Analysis	2013-08-16			Yes	Yes	2013-10-15		binskeep@montana.edu, binskeep@montana.edu; jim.fredrickson@pnnl.gov	William Inskeep, William P. Inskeep; Jim Fredrickson	No	Illumina HiSeq 2000, Illumina HiSeq 2500	Environmental	Aquatic	Hot (42-90C)	Thermal springs	Acidic				Joseph's Coat, Yellowstone National Park, Washington, USA	Hot spring	USA	44.376	-110.69	131966625	297298	Restricted	
