taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	
2119805005	*Microbiome	Permanent Draft	Hydrothermal vent microbial communiites from Tahi Moana, Eastern Lau Basin, Pacific Ocean	Hydrothermal vent microbial communiites from Tahi Moana, Eastern Lau Basin, Pacific Ocean	Oak Ridge National Laboratory	2119805005	53343836	136388	184982	
3300022329	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL3WBGP2 JM41	AGRF	3300022329	29642981	56853	40545	
3300008000	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from Jinze hot spring, China to study Microbial Dark Matter (Phase II) - JNZ 20120812A	DOE Joint Genome Institute (JGI)	3300008000	235708933	492041	333132	
3300009464	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS866 no min length	Marine Biological Laboratory	3300009464	124385183	580358	602114	
3300013785	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS874 IDBA reassembly	Marine Biological Laboratory	3300013785	17930225	20689	5424	
3300015083	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Russell Glacier, Kangerlussuaq, Greenland (Sample G1C, Ice margin)	University of Bristol	3300015083	115011779	246632	176255	
3300022332	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL3WBGP2 JM8	AGRF	3300022332	22314616	46123	35672	
3300001590	*Microbiome	Permanent Draft	Saline water concentrator pond microbial communities from Bras del Port saltern, Santa Pola, Spain	Saline water concentrator pond microbial communities from Bras del Port saltern, Spain - SS19L	GATC-Biotech AG, Konstanz, Germany	3300001590	10197603	64740	64634	
3300010288	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from South Africa to study Microbial Dark Matter (Phase II) - Tshipise hot spring metaG	DOE Joint Genome Institute (JGI)	3300010288	309030554	610928	415462	
3300028417	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from East Pacific Rise, Pacific Ocean - 4281-140	DOE Joint Genome Institute (JGI)	3300028417	406215226	718778	416903	
3300022435	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP2 JM101	AGRF	3300022435	45889068	74712	47047	
3300010023	*Microbiome	Permanent Draft	Terrestrial hot spring microbial mat viral communities from Octopus Spring, Yellowstone National Park, Wyoming	Terrestrial hot spring microbial mat viral communities from Octopus Spring, Yellowstone National Park, Wyoming (2009) spADES assembly	Duke University	3300010023	11717912	28216	18849	
3300028522	*Microbiome	Permanent Draft	Antarctic Nanohaloarchaea	Enriched hypersaline water microbial communities from Club Lake, Antarctica - Nha-CHl	Garvan Institute of Medical Research	3300028522	29395155	50658	169	
3300002086	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 2 B6	DOE Joint Genome Institute (JGI)	3300002086	9946993	11318	1440	
3300034221	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 33SMC	DOE Joint Genome Institute (JGI)	3300034221	447477781	1060226	858681	
3300026488	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from Guaymas Basin, Mexico - 4571-419	DOE Joint Genome Institute (JGI)	3300026488	304035269	494359	329845	
3300005816	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS881	Marine Biological Laboratory	3300005816	42477432	55451	15372	
2007309000	*Microbiome	Draft	Hot spring microbial communities from Yellowstone National Park, Wyoming, USA	Hot spring microbial communities from Yellowstone Bath Hot Springs, Wyoming, USA - Filamentous sample	DOE Joint Genome Institute (JGI)	2007309000	10490501	14864	7450	
3300045912	*Microbiome	Permanent Draft	Microbial mat bacterial communities from hot springs in Waikite Valley, Taupo Volcanic Zone, New Zealand	Microbial mat bacterial communities from hot spring in Waikite Valley, New Zealand - LMW_ETR_NZ_2018_Waikite_7_1	DOE Joint Genome Institute (JGI)	3300045912	987381631	1235375	446513	
3300035156	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 37SMC	DOE Joint Genome Institute (JGI)	3300035156	770640317	1548723	1089770	
3300002556	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 1 bottle 13	DOE Joint Genome Institute (JGI)	3300002556	10644896	15873	7255	
3300009691	*Microbiome	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Hot spring microbial communities from Beatty, Nevada to study Microbial Dark Matter (Phase II) - OV2 TP2	DOE Joint Genome Institute (JGI)	3300009691	687720844	1438293	991406	
3300000900	*Microbiome	Permanent Draft	Red biofilm microbial communities from Diamante Lake, Argentina	Diamante Lake Red Biofilm	INDEAR Instituto de Agrobiotecnologia Rosario	3300000900	42651092	73225	28708	
3300021580	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-30-1-2_MG	DOE Joint Genome Institute (JGI)	3300021580	87935217	241630	208514	
3300001783	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from the Cayman Rise, Cayman Islands	Hydrothermal vent plume microbial communities from the Mid Cayman Rise - Vondamm Sites		3300001783	319540913	490677	232617	
3300040317	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Jornada LTER, Desert Southwest, NM, USA - JORN_004-M-20170808-COMP-DNA1	Battelle Memorial Institute	3300040317	5176207	14736	13150	
3300021791	*Microbiome	Permanent Draft	Characterization of microbial community from Mariana Back Arc	Hydrothermal fluids microbial communities from Mariana Back-Arc Basin vent fields, Pacific Ocean - Daikoku_FS921 150_kmer	Marine Biological Laboratory	3300021791	753242140	1662468	1155572	
3300034004	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 22HNC	DOE Joint Genome Institute (JGI)	3300034004	243210939	562077	444501	
3300006973	*Microbiome	Permanent Draft	Non-marine hypersaline water viral communities from  Mallorca, Spain, POOL 1-2-3 virus M8 Mallorca 14	Non-marine hypersaline water viral communities from Mallorca, Spain, 2014 - Pool_2_ virus M8	University of Alicante	3300006973	416628	1007	715	
3300017573	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS378 with 0.1UM filter	JGI facility at Oak Ridge National Laboratory	3300017573	34426622	91659	59341	
3300044959	*Microbiome	Permanent Draft	Microbial mat bacterial communities from hot springs in Waikite Valley, Taupo Volcanic Zone, New Zealand	Microbial mat bacterial communities from hot spring in Waikite Valley, New Zealand - LMW_ETR_NZ_2018_Waikite_5_2	DOE Joint Genome Institute (JGI)	3300044959	422828043	593392	231431	
3300002895	*Microbiome	Permanent Draft	Iron-reducing enrichment culture microbial communities from Chocolate Pots hot spring, Yellowstone National Park, Wyoming, USA	Midway enrichment cultures of iron-reducing bacteria from Chocolate Pots hot spring, Yellowstone National Park	University of Wisconsin, Madison	3300002895	86008788	146024	93462	
3300005790	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS906_Marker113_DNA	Marine Biological Laboratory	3300005790	32784485	41277	13361	
3300022320	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL1BM3 JM114	AGRF	3300022320	40660889	72955	49115	
3300034141	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 54SNC	DOE Joint Genome Institute (JGI)	3300034141	321930701	757655	597646	
3300028301	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS379 with 3.0UM filter - spades	JGI facility at Oak Ridge National Laboratory	3300028301	18505739	35921	13526	
3300022706	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP1 JM100	AGRF	3300022706	43911740	73972	48254	
3300017514	*Microbiome	Permanent Draft	Bras del Port Noviembre 2014	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CM2 Nov 2014	University of Valencia	3300017514	42585211	147475	118339	
3300000098	*Microbiome	Permanent Draft	Marine microbial communities from a deep-sea hydrothermal vent at Loihi Seamount, Hawaii	Marine microbial communities from hydrothermal vents at Loihi seamountain, Hawaii	Pennsylvania State University	3300000098	19923105	50316	37636	
3300006076	*Microbiome	Permanent Draft	Microbial communities in diffuse hydrothermal fluids of Manus Basin, Bismarck Sea	Microbial communities in diffuse hydrothermal fluids of Manus Basin, Bismarck Sea - fluid A	Max Planck Institute for Plant Breeding Research	3300006076	448592571	663533	255655	
3300021488	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-2-3_MG	DOE Joint Genome Institute (JGI)	3300021488	116921597	241508	155010	
3300028497	*Microbiome	Permanent Draft	Glacial microbial communities from Tirich Mir Glacier, Hindukush range Chitral, Pakistan	Glacial sediment microbial communities from Tirich Mir Glacier sediment, Hindukush range Chitral, Pakistan - T05 T05	University of Bristol	3300028497	58862606	68629	13312	
3300003629	*Microbiome	Permanent Draft	Hypersaline viral and bacterial communities from Bras del Port, Santa Pola, Spain	Hypersaline viral communities from Bras del Port, Santa Pola, Spain - Lo Valdivia P4	Lifesequencing S.L.	3300003629	18509764	37357	13145	
3300017462	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS375 with 3.0UM filter	JGI facility at Oak Ridge National Laboratory	3300017462	23038946	49097	32304	
3300021492	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-04-9-10_MG	DOE Joint Genome Institute (JGI)	3300021492	138435750	304837	216529	
3300000082	*Microbiome	Permanent Draft	Hot Spring microbial communities from Great Boiling Spring, Nevada	Hot spring sediment microbial communities from Great Boiling Spring, Nevada - Cellulolytic enrichment Sediment 77C v1	DOE Joint Genome Institute (JGI)	3300000082	79003005	136556	83497	
